user_id,cluster_id,label
2110,6,"Comedy, Adventure / Ivan Reitman, George Lucas Films"
2111,0,"Drama, Romance / Victor Fleming, George A. Romero Films"
2111,1,"Drama, Comedy / Forest Whitaker, Harold Ramis Films"
2112,0,"Comedy, Romance / Rob Reiner, Kenneth Branagh Films"
2112,1,"Drama, Adventure / Steven Spielberg, Kevin Costner Films"
2112,2,"Drama, Documentary / Spike Lee, Steve James Films"
2112,3,"Drama, Comedy / Sam Mendes, Harold Ramis Films"
2112,4,"Comedy, Animation / John Lasseter, Paul Thomas Anderson Films"
2113,0,"Horror, Thriller / Herk Harvey Films"
2113,1,"Drama, Thriller / Alfred Hitchcock, Michael Pressman Films"
2113,2,"Thriller, Action / James Cameron, Howard Deutch Films"
2113,3,"Drama, Comedy / Paul Thomas Anderson, Rob Reiner Films"
2113,4,"Comedy, Drama / Ron Howard, Jim Abrahams, David Zucker, Jerry Zucker Films"
2113,5,"Comedy, Drama / Sam Mendes, Frank Capra Films"
2114,0,"Comedy, Drama / Amy Heckerling, Sam Mendes Films"
2114,1,"Thriller, Action / Wes Craven, Brett Ratner Films"
2114,2,"Thriller, Action / Tim Burton, Chuck Russell Films"
2114,3,"Action, Sci-Fi / George Lucas, James Cameron Films"
2114,4,"Action, Comedy / Robert Zemeckis, David Hogan Films"
2114,5,"Action, Adventure / John Carpenter, Ron Howard Films"
2114,6,"Action, Adventure / Steven Spielberg, Ivan Reitman Films"
2114,7,"Action, Thriller / Barry Sonnenfeld, Wolfgang Petersen Films"
2115,0,"Drama, Thriller / Billy Bob Thornton Films"
2115,1,"Drama, Comedy / Barry Sonnenfeld, Barry Levinson Films"
2115,2,"Animation, Children'S / Guy Ritchie, John Lasseter Films"
2115,3,"Thriller, Action / Director Not Available, Jonathan Lynn Films"
2115,4,"Comedy, Romance / Harold Ramis, Garry Marshall Films"
2115,5,"Comedy, Romance / Betty Thomas, Mick Jackson Films"
2115,6,"Comedy, Children'S / Frank Oz, Danny Devito Films"
2116,0,"Comedy, Drama / Robert Zemeckis, Joe Johnston Films"
2116,1,"Comedy, Drama / Chris Columbus, Steven Spielberg Films"
2116,2,"Comedy, Drama / Robert Zemeckis, Robert Stevenson Films"
2116,3,"Action, Comedy / George Lucas, James Cameron Films"
2116,4,"Action, Comedy / John Mctiernan, John Badham Films"
2116,5,"Comedy, Romance / Ron Howard, Franco Zeffirelli Films"
2116,6,"Thriller, Drama / Director Not Available, Gerald Potterton, John Bruno, John Halas Films"
2116,7,"Comedy, Drama / Amy Heckerling, George Miller Films"
2116,8,"Action, Thriller / Barry Levinson, Richard Donner Films"
2117,0,"Comedy, Horror / Howard Hawks, Mel Brooks Films"
2117,1,"Drama, Romance / William Wyler, Victor Fleming Films"
2117,2,"Drama, Comedy / Bruce Beresford, Sam Mendes Films"
2117,3,"War, Comedy / Robert Zemeckis, John Ford, Mervyn Leroy, Joshua Logan Films"
2117,4,"Comedy, Drama / Frank Capra, Gregory La Cava Films"
2118,0,"Comedy, Drama / Savage Steve Holland, Spike Jonze Films"
2118,1,"Comedy, Drama / Barry Levinson, Cameron Crowe Films"
2119,0,"Sci-Fi, Action / Paul Verhoeven, Ridley Scott Films"
2119,1,"Action, Thriller / Richard Attenborough, Wolfgang Petersen Films"
2119,2,"Action, Drama / Tim Burton, Jay Roach Films"
2119,3,"Drama, Thriller / Barry Levinson, Robert Zemeckis Films"
2119,4,"Action, Adventure / George Lucas, Bryan Singer Films"
2119,5,"Drama, Action / Amy Heckerling, Barry Levinson Films"
2119,6,"Drama, Action / Sam Mendes, Joel Schumacher Films"
2119,7,"Drama, Action / Spike Lee, Stephen Hopkins Films"
2120,0,"Action, Drama / Tim Burton, Brett Ratner Films"
2120,1,"Sci-Fi, Action / Steven Spielberg, Robert Zemeckis Films"
2120,2,"Comedy, Action / Guy Ritchie, John Lasseter Films"
2120,3,"Comedy, Drama / Jay Roach, George Armitage Films"
2120,4,"Action, Sci-Fi / George Lucas, Tim Burton Films"
2121,0,"Drama, War / John Ford, Mervyn Leroy, Joshua Logan, William Wyler Films"
2121,1,"Drama, Thriller / Alfred Hitchcock, Billy Wilder Films"
2121,2,"Drama, Comedy / George Cukor, Elia Kazan Films"
2121,3,"Thriller, Drama / Alfred Hitchcock, Orson Welles Films"
2122,0,"Drama, Thriller / Director Not Available, Mimi Leder Films"
2122,1,"Drama, Comedy / Paul Verhoeven, Gus Van Sant Films"
2122,2,"Drama, Comedy / Clint Eastwood, George Lucas Films"
2123,0,"Comedy, Romance / Robert Zemeckis, Ivan Reitman Films"
2123,1,"Romance, Drama / Tim Burton, Glenn Gordon Caron Films"
2123,2,"Romance, Comedy / Garry Marshall, Donald Petrie Films"
2123,3,"Comedy, Romance / Director Not Available, Mike Newell Films"
2123,4,"Romance, Drama / Jon Turteltaub, Harold Ramis Films"
2123,5,"Drama, Romance / Pat O&Apos;Connor, George Armitage Films"
2123,6,"Romance, Comedy / Andy Tennant, Phil Alden Robinson Films"
2124,0,"Comedy, Drama / P.J. Hogan, John Ford, Mervyn Leroy, Joshua Logan Films"
2124,1,"Drama, Comedy / Gerald Potterton, John Bruno, John Halas, Ivan Reitman Films"
2124,2,"Sci-Fi, Action / Barry Levinson, James Cameron Films"
2124,3,"Drama, Horror / Rob Reiner, Roger Corman Films"
2124,4,"Comedy, Drama / Ron Shelton, Director Not Available Films"
2124,5,"Drama, Crime / John Mcnaughton, Spike Lee Films"
2124,6,"Drama, Thriller / Sidney Lumet, Paul Verhoeven Films"
2124,7,"Drama, Comedy / Woody Allen, Director Not Available Films"
2125,0,"Action, Drama / Steven Spielberg, Edward Zwick Films"
2125,1,"Action, Comedy / Tim Burton, Phillip Noyce Films"
2125,2,"Children'S, Animation / Guy Ritchie, P.J. Hogan Films"
2125,3,"Action, Sci-Fi / Richard Donner, Barry Sonnenfeld Films"
2125,4,"Musical, Drama / Alan Parker, Jean-Paul Rappeneau Films"
2125,5,"Drama, Animation / Paul Thomas Anderson, Rob Reiner Films"
2125,6,"Action, Animation / Don Bluth, Gary Goldman, Bryan Singer Films"
2126,0,"Sci-Fi, Thriller / Steven Spielberg, Barry Levinson Films"
2126,1,"Sci-Fi, Adventure / Richard Fleischer, Richard Lester, Richard Donner Films"
2126,2,"Sci-Fi, Horror / George Lucas, Mel Brooks Films"
2126,3,"Sci-Fi, Action / Leonard Nimoy, James Cameron Films"
2126,4,"Sci-Fi, Action / Paul Verhoeven, Robert Zemeckis Films"
2127,0,"Comedy, Romance / Rob Reiner, Peter Segal Films"
2127,1,"Comedy, Drama / Robert Zemeckis, David Anspaugh Films"
2127,2,"Comedy, Drama / Richard Donner, Harold Ramis Films"
2128,0,"Comedy, Drama / Sam Mendes, Rob Reiner Films"
2128,1,"Comedy, Sci-Fi / Alex Cox Films"
2128,2,"Action, Animation / William Cottrell, David Hand, Wilfred Jackson, Steven Spielberg Films"
2128,3,"Drama, Action / Alfred Hitchcock, Barry Sonnenfeld Films"
2129,0,"Horror, Comedy / Director Not Available, Gerald Potterton, John Bruno, John Halas Films"
2129,1,"Action, Comedy / Tony Scott, Steven Spielberg Films"
2129,2,"Comedy, Horror / Director Not Available, Robert Zemeckis Films"
2130,0,"Horror, Adventure / James Cameron, Bob Buchholz, Mamoru Hosoda, Jeff Nimoy Films"
2130,1,"Drama, Comedy / Mark Steven Johnson, Martin Enlen Films"
2130,2,"Comedy, Drama / Rob Reiner, Tim Burton Films"
2131,0,"Horror, Action / Gerald Potterton, John Bruno, John Halas, John Carpenter Films"
2131,1,"Horror, Thriller / Wes Craven, Tim Burton Films"
2131,2,"Action, Sci-Fi / Don Coscarelli, Barry Sonnenfeld Films"
2131,3,"Drama, Action / James Cameron, Chris Smith Films"
2131,4,"Action, Drama / Tony Scott, John G. Avildsen Films"
2131,5,"Action, Sci-Fi / George Lucas, Leonard Nimoy Films"
2131,6,"Drama, Adventure / Sam Mendes, Mary Lambert Films"
2132,0,"Sci-Fi, Action / Steven Spielberg, James Cameron Films"
2132,1,"Sci-Fi, Action / Richard Fleischer, Director Not Available Films"
2132,2,"Sci-Fi, Action / Stanley Kubrick, Paul Verhoeven Films"
2132,3,"Sci-Fi, Action / John Carpenter, Jean-Pierre Jeunet Films"
2133,0,"Action, Adventure / Barry Sonnenfeld Films"
2133,1,"Drama, Thriller / Gregory Hoblit, Lisa Krueger Films"
2133,2,Comedy / Jay Roach Films
2133,3,Drama / David Anspaugh Films
2133,4,"Action, Thriller / Tom Dey, Dwight H. Little Films"
2133,5,Comedy / Jay Roach Films
2133,6,Drama / Oliver Stone Films
2134,0,"Comedy, Sci-Fi / Joe Johnston, Robert Zemeckis Films"
2134,1,"Comedy, Animation / John Lasseter, Christopher Guest Films"
2134,2,"Comedy, Sci-Fi / Peter Faiman, Jim Mallon Films"
2134,3,"Comedy, Western / Barry Sonnenfeld, Guy Ritchie Films"
2135,0,"Film-Noir, Mystery / Roman Polanski, Curtis Hanson Films"
2135,1,"Comedy, Animation / John Lasseter, Robert Zemeckis Films"
2135,2,"Action, Sci-Fi / James Cameron, Steve James Films"
2135,3,"Comedy, Drama / Martin Brest, Kenneth Branagh Films"
2135,4,"Adventure, Action / Steven Spielberg, Alan Shapiro Films"
2135,5,"Comedy, Animation / Spike Jonze, Guy Ritchie Films"
2135,6,"Comedy, Romance / Sam Mendes, Harold Ramis Films"
2136,0,"Comedy, Action / Steven Spielberg, Guy Ritchie Films"
2136,1,"Comedy, Drama / Barry Levinson, Barry Sonnenfeld Films"
2136,2,"Comedy, Drama / Chris Columbus, James Cameron Films"
2137,0,"Sci-Fi, Action / Director Not Available, Steve Barron Films"
2137,1,"Sci-Fi, Action / Barry Sonnenfeld, Mel Brooks Films"
2137,2,"Sci-Fi, Comedy / James Cameron, Randal Kleiser Films"
2137,3,"Sci-Fi, Comedy / Robert Zemeckis, Jay Roach Films"
2137,4,"Sci-Fi, Action / Bryan Singer, Vincenzo Natali Films"
2137,5,"Adventure, Drama / George Lucas, Richard Donner Films"
2137,6,"Drama, Sci-Fi / Mimi Leder, Brian De Palma Films"
2138,0,"Sci-Fi, Action / Paul Verhoeven, Mimi Leder Films"
2138,1,"Sci-Fi, Action / George Lucas, Frank Marshall Films"
2139,0,"Action, Comedy / Wolfgang Petersen, Mel Brooks Films"
2139,1,"Thriller, Drama / Sam Mendes, Paul Verhoeven Films"
2139,2,"Comedy, Sci-Fi / Robert Zemeckis, Stanley Donen Films"
2140,0,"Drama, Comedy / Rob Reiner, Director Not Available Films"
2140,1,"Comedy, Drama / Woody Allen, Sam Mendes Films"
2140,2,"Thriller, Comedy / Alfred Hitchcock, Rob Reiner Films"
2140,3,"Sci-Fi, Thriller / Bryan Singer, James Cameron Films"
2140,4,"Drama, Thriller / Paul Verhoeven, Roman Polanski Films"
2140,5,"Sci-Fi, Thriller / George Lucas, Stanley Kubrick Films"
2140,6,"Comedy, Drama / Steven Spielberg, Ron Howard Films"
2141,0,"Drama, Comedy / James Cameron, Paul Thomas Anderson Films"
2141,1,"Drama, Comedy / Sam Mendes, Alfred Hitchcock Films"
2142,0,"Drama, Thriller / Sam Mendes, Jan De Bont Films"
2142,1,"Thriller, Horror / Wes Craven, Barbet Schroeder Films"
2142,2,"Thriller, Crime / Clint Eastwood, Curtis Hanson Films"
2142,3,"Thriller, Action / James Cameron, John Lasseter Films"
2142,4,"Thriller, Drama / Paul Verhoeven, Jerry Zucker Films"
2142,5,"Drama, Action / Mimi Leder, Phillip Noyce Films"
2143,0,"Action, Thriller / Stephen Frears, Oliver Stone Films"
2143,1,"Action, Sci-Fi / Jonathan Frakes, Jean-Pierre Jeunet Films"
2143,2,"Action, Adventure / Peter Hyams, Roland Emmerich Films"
2143,3,"Action, Thriller / John Milius, James Cameron Films"
2143,4,"Action, Adventure / Richard Donner, George Lucas Films"
2143,5,"Comedy, Romance / Peter Chelsom, Spike Jonze Films"
2143,6,"Comedy, Drama / Sam Mendes, David Zucker Films"
2144,0,"Action, Horror / Don Coscarelli, Guillermo Del Toro Films"
2144,1,"Horror, Thriller / Wes Craven, Tom Shadyac Films"
2144,2,"Horror, Action / Larry Cohen, Fred Williamson, Director Not Available Films"
2144,3,"Drama, Thriller / John Dahl, Vincenzo Natali Films"
2144,4,"Horror, Thriller / Ivan Reitman, Joe Chappelle Films"
2145,0,"Sci-Fi, Action / George Lucas, Jonathan Frakes Films"
2145,1,"Sci-Fi, Comedy / Steven Spielberg, Tim Burton Films"
2145,2,"Comedy, Sci-Fi / Gerald Potterton, John Bruno, John Halas, Robert Zemeckis Films"
2146,0,"Action, Adventure / Bryan Singer, Tim Burton Films"
2146,1,"Action, Adventure / Steven Spielberg, Ridley Scott Films"
2146,2,"Action, Thriller / Guy Hamilton, James Cameron Films"
2146,3,"Action, Thriller / Robert Rodriguez, Robert Zemeckis Films"
2146,4,"Action, Crime / Tony Scott, Michael Mann Films"
2146,5,"Action, Adventure / Jay Roach, Jonathan Frakes Films"
2146,6,"Action, Sci-Fi / Steven Spielberg, Frank Marshall Films"
2147,0,"Animation, Children'S / Gerald Potterton, John Bruno, John Halas, John Lasseter Films"
2147,1,"Sci-Fi, Action / Jonathan Frakes, James Cameron Films"
2147,2,"Thriller, Action / Alfred Hitchcock, Frank Marshall Films"
2147,3,"Animation, Children'S / Tim Burton, Sam Mendes Films"
2147,4,"Drama, Crime / Martin Scorsese, Mike Newell Films"
2147,5,"Sci-Fi, Action / Paul Verhoeven, Abel Ferrara Films"
2147,6,"Animation, Children'S / Quentin Tarantino, Clyde Geronimi, Wilfred Jackson, Hamilton Luske Films"
2148,0,"Comedy, Adventure / Stephen Kessler, Terry Gilliam, Terry Jones Films"
2148,1,"Comedy, Action / Clyde Geronimi, Wilfred Jackson, Hamilton Luske, Bobby Farrelly, Peter Farrelly Films"
2148,2,"Comedy, Drama / Gerald Potterton, John Bruno, John Halas, Chris Columbus Films"
2148,3,"Comedy, Action / Robert Zemeckis, Barry Levinson Films"
2148,4,"Comedy, Romance / Jan De Bont, Joe Johnston Films"
2148,5,"Comedy, Action / George Lucas, James Cameron Films"
2148,6,"Action, Adventure / Steven Spielberg, Sam Mendes Films"
2149,0,"Comedy, Drama / Sam Mendes, Rob Reiner Films"
2149,1,"Horror, Drama / Paul Thomas Anderson, Kevin Yagher Films"
2149,2,"Comedy, Action / James Cameron, Howard Deutch Films"
2149,3,"Comedy, Action / Director Not Available, Jim Abrahams, David Zucker, Jerry Zucker Films"
2149,4,"Action, Thriller / Alfred Hitchcock, Brian De Palma Films"
2149,5,"Comedy, Drama / Tim Burton, Steven Spielberg Films"
2150,0,"Horror, Thriller / Wes Craven, Jamie Blanks Films"
2150,1,"Horror, Action / Steven Spielberg, Ivan Reitman Films"
2150,2,"Drama, Crime / Victor Fleming, James Cameron Films"
2150,3,"Horror, Comedy / Joe Dante, Tim Burton Films"
2151,0,"Drama, War / Sam Mendes, Edward Zwick Films"
2151,1,"Sci-Fi, Adventure / Director Not Available, Richard Fleischer, Kinji Fukasaku, Toshio Masuda Films"
2151,2,"Comedy, Thriller / Frank Capra, Alfred Hitchcock Films"
2151,3,Drama / David Anspaugh Films
2151,4,"Drama, Comedy / Jerry Zucker, James Cameron Films"
2152,0,"Adventure, Children'S / Joe Johnston, Rob Reiner Films"
2152,1,"Drama, Action / Barry Levinson, Tom Dey Films"
2152,2,"Adventure, Action / George Lucas, Bryan Singer Films"
2152,3,"Action, Thriller / Jonathan Mostow Films"
2152,4,"Action, Sci-Fi / Ridley Scott, David Twohy Films"
2152,5,"Action, Romance / Andrzej Bartkowiak, John Frankenheimer Films"
2152,6,"Action, Adventure / Steven Spielberg Films"
2153,0,"Comedy, Drama / Sam Mendes, Bernardo Bertolucci Films"
2153,1,"Comedy, Horror / Ivan Reitman, Chris Columbus Films"
2153,2,"Sci-Fi, Adventure / Robert Zemeckis, Leonard Nimoy Films"
2153,3,"Comedy, Action / Richard Donner, Keith Gordon Films"
2153,4,"Comedy, Children'S / Jay Roach, Dean Parisot Films"
2153,5,"Adventure, Comedy / George Lucas, Steven Spielberg Films"
2153,6,"Comedy, Drama / Kevin Smith, Wes Craven Films"
2153,7,"Comedy, Drama / Tim Burton, Peter Segal Films"
2153,8,"Drama, Comedy / Allan Moyle, Michael Lehmann Films"
2154,0,"Drama, Crime / Curtis Hanson, Frank Marshall Films"
2154,1,"Animation, Children'S / John Lasseter, John Lasseter, Ash Brannon, Lee Unkrich Films"
2154,2,"War, Drama / Stanley Kubrick, Mel Brooks Films"
2154,3,"Drama, Thriller / Alfred Hitchcock, Spike Jonze Films"
2154,4,"Drama, Comedy / Sam Mendes, Steven Spielberg Films"
2154,5,"Documentary, Action / Freida Lee Mock, Steven Spielberg Films"
2155,0,"Horror, Comedy / Ronny Yu, John Carpenter Films"
2155,1,"Horror, Thriller / Alfred Hitchcock, Tom Holland Films"
2155,2,"Horror, Thriller / Wes Craven, Jamie Blanks Films"
2155,3,"Horror, Comedy / Don Coscarelli, Jeff Burr Films"
2155,4,"Horror, Sci-Fi / George A. Romero, Kevin Yagher Films"
2155,5,"Horror, Thriller / David Schmoeller, Paul Verhoeven Films"
2155,6,"Horror, Comedy / Mary Lambert, Roger Corman Films"
2156,0,"Comedy, Children'S / Robert Zemeckis, Tim Burton Films"
2156,1,"Action, Adventure / Gerald Potterton, John Bruno, John Halas, Akira Kurosawa Films"
2156,2,"Comedy, Sci-Fi / Mel Brooks, Steven Spielberg Films"
2156,3,"Comedy, Drama / Harold Ramis, Jay Roach Films"
2156,4,"Comedy, Drama / Tim Burton, Stuart Rosenberg Films"
2156,5,"Comedy, Action / Richard Donner, Joe Johnston Films"
2156,6,"Comedy, Drama / Oliver Stone, Billy Wilder Films"
2157,0,"Comedy, Drama / Kevin Smith, Jon Avnet Films"
2157,1,"Drama, Comedy / Alfred Hitchcock, Spike Jonze Films"
2157,2,"Children'S, Animation / Kenneth Branagh, Guy Ritchie Films"
2157,3,"Comedy, Children'S / Clyde Geronimi, Wilfred Jackson, Hamilton Luske, George Miller Films"
2157,4,"Adventure, Action / George Lucas, Tim Burton Films"
2157,5,"Thriller, Drama / Wes Craven, Julia Leigh Films"
2157,6,"Drama, Action / Steven Spielberg, Mel Brooks Films"
2157,7,"Children'S, Comedy / Joe Johnston, Bill Condon Films"
2158,0,"Drama, Comedy / Rob Reiner, Sam Mendes Films"
2158,1,"Drama, Action / Steven Spielberg, Martin Scorsese Films"
2158,2,"Drama, Comedy / Woody Allen, Paul Thomas Anderson Films"
2159,0,"Comedy, Drama / Neil Labute, Charles Chaplin Films"
2159,1,"Drama, War / Richard Loncraine, Richard Marquand Films"
2159,2,"Film-Noir, Thriller / Orson Welles, Roman Polanski Films"
2159,3,"Musical, Drama / Director Not Available, Karyn Kusama Films"
2159,4,"War, Sci-Fi / Stanley Kubrick, Steven Spielberg Films"
2159,5,"Drama, Romance / Michael Curtiz, Billy Wilder Films"
2159,6,Drama / Anjelica Huston Films
2160,0,"Comedy, Drama / Stephen Frears, Cameron Crowe Films"
2160,1,"Romance, Drama / Bonnie Hunt, Edward Norton Films"
2160,2,Comedy / Spike Jonze Films
2160,3,"Comedy, Children'S / Michael Patrick Jann, Chris Noonan Films"
2160,4,"Comedy / Richard Linklater, Hal Ashby Films"
2161,0,"Drama, Comedy / Director Not Available, Sam Mendes Films"
2161,1,"Drama, Comedy / Gus Van Sant, John Waters Films"
2161,2,"Drama, Romance / Kenneth Branagh, Mary Harron Films"
2161,3,"Drama, Romance / Mike Leigh, Harold Ramis Films"
2161,4,"Drama, Crime / Mike Newell, Roger Michell Films"
2161,5,"Drama, Comedy / Alfred Hitchcock, Curtis Hanson Films"
2161,6,"Comedy, Drama / Campbell Scott, Stanley Tucci, Kevin Smith Films"
2162,0,"Comedy, Drama / Richard Donner, Robert Zemeckis Films"
2162,1,"Comedy, Romance / Rob Reiner, Jon Turteltaub Films"
2162,2,"Comedy, Drama / James Cameron, Cameron Crowe Films"
2162,3,"Comedy, Drama / Franco Zeffirelli, Kenneth Branagh Films"
2163,0,"Action, Adventure / Steve Barron, Marco Brambilla Films"
2163,1,"Action, Thriller / Sam Mendes, Peter Segal Films"
2163,2,"Action, Thriller / Mimi Leder, Wolfgang Petersen Films"
2163,3,"Action, Comedy / Barry Sonnenfeld, Spike Jonze Films"
2163,4,"Action, Adventure / George Lucas, Steven Spielberg Films"
2164,0,"Action, Adventure / George Lucas, Akira Kurosawa Films"
2164,1,"Action, Horror / Tim Burton, Lewis Teague Films"
2164,2,"Drama, Comedy / Jonathan Demme, David Lean Films"
2164,3,"Drama, Action / Richard Donner, Robert Redford Films"
2164,4,"Action, Thriller / Jan De Bont, Stanley Kubrick Films"
2164,5,"Drama, Comedy / Adrian Lyne, Cameron Crowe Films"
2164,6,"Action, Drama / Steven Spielberg, John Carpenter Films"
2165,0,"Action, Thriller / John Woo, John Glen Films"
2165,1,"Action, Sci-Fi / Paul Verhoeven, Gareth Edwards Films"
2165,2,"Action, Comedy / Geoff Murphy, Dennis Dugan Films"
2165,3,"Action, Crime / Robert Zemeckis, Renny Harlin Films"
2165,4,"Comedy, Drama / Rob Reiner, Sam Mendes Films"
2165,5,"Action, Thriller / Steven Spielberg, Ridley Scott Films"
2165,6,"Action, Thriller / Wolfgang Petersen, Peter Macdonald Films"
2165,7,"Action, Comedy / Ivan Reitman, Jan De Bont Films"
2166,0,"Comedy, Thriller / Frank Oz, Peter Segal Films"
2166,1,"Action, Thriller / James Cameron, Chris Roberts Films"
2166,2,"Comedy, Action / Tom Shadyac, Betty Thomas Films"
2166,3,"Comedy, Children'S / Rob Reiner, David Zucker Films"
2166,4,"Comedy, Action / George Lucas, Dennis Dugan Films"
2166,5,"Action, Sci-Fi / Mimi Leder, Bryan Singer Films"
2166,6,"Comedy, Action / Jay Roach, Peter Segal Films"
2166,7,"Comedy, Children'S / Harold Ramis, Tamra Davis Films"
2167,0,"Sci-Fi, Thriller / David Hogan, David Cronenberg Films"
2167,1,"Sci-Fi, Action / Director Not Available, James Gunn Films"
2167,2,"Sci-Fi, Action / Barry Sonnenfeld, Andrew Niccol Films"
2167,3,"Sci-Fi, Adventure / Steven Spielberg, Randal Kleiser Films"
2167,4,"Sci-Fi, Action / Gareth Edwards, Mimi Leder Films"
2167,5,"Sci-Fi, Horror / Gerald Potterton, John Bruno, John Halas, John Carpenter Films"
2167,6,"Sci-Fi, Action / Kurt Neumann, Jonathan Frakes Films"
2167,7,"Sci-Fi, Comedy / Robert Zemeckis, John Hough Films"
2168,0,"Comedy, Sci-Fi / Les Mayfield, Stuart Rosenberg Films"
2168,1,"Comedy, Drama / Stephen Herek, Jay Roach Films"
2168,2,"Comedy, Drama / Harold Ramis, Spike Lee Films"
2168,3,"Comedy, Action / John Glen, John Lasseter, Ash Brannon, Lee Unkrich Films"
2168,4,"Comedy, Drama / Woody Allen, Kevin Smith Films"
2168,5,"Comedy, Drama / Jim Jarmusch, Director Not Available Films"
2168,6,"Comedy, Drama / Milos Forman, Paul Thomas Anderson Films"
2169,0,"Comedy, Children'S / Guy Ritchie, Harold Ramis Films"
2169,1,"Comedy, Action / Sylvester Stallone, Rob Reiner Films"
2169,2,"Horror, Thriller / Wes Craven, Jamie Blanks Films"
2170,0,"Drama, Action / Jonathan Demme, Ramón Menéndez Films"
2170,1,"Drama, Action / Barry Levinson, Tony Bill Films"
2170,2,"Drama, Comedy / Bruce Beresford, James L. Brooks Films"
2170,3,"Comedy, Horror / Ivan Reitman, Jeannot Szwarc Films"
2170,4,"Comedy, Drama / Rob Reiner, Steven Spielberg Films"
2170,5,"Comedy, Drama / Robert Zemeckis, John Mctiernan Films"
2171,0,"Drama, Comedy / Sam Mendes, John Lasseter Films"
2171,1,"Drama, Sci-Fi / Steven Spielberg, Ridley Scott Films"
2171,2,"Drama, Thriller / Alfred Hitchcock, Peter Chelsom Films"
2172,0,"Comedy, Drama / George Lucas, Sam Mendes Films"
2172,1,"Comedy, Drama / Robert Zemeckis, Steven Spielberg Films"
2172,2,"Action, Drama / Leonard Nimoy, Terry Gilliam Films"
2172,3,"Drama, Comedy / Tim Burton, Kenneth Branagh Films"
2172,4,"Comedy, Thriller / Tim Burton, Director Not Available Films"
2173,0,"Comedy, Drama / John Lasseter, Phil Alden Robinson Films"
2173,1,"Drama, Crime / Mike Newell, Sidney Lumet Films"
2173,2,"Drama, Comedy / Ron Howard, Kevin Costner Films"
2173,3,"Drama, Comedy / Kenneth Branagh, Robert Zemeckis Films"
2173,4,"Comedy, Drama / Frank Oz, Barry Levinson Films"
2173,5,"Drama, Comedy / Director Not Available, Woody Allen Films"
2173,6,"Drama, Adventure / Steven Spielberg, Edward Zwick Films"
2173,7,"Drama, Comedy / James L. Brooks, Barry Levinson Films"
2173,8,"Drama, Action / Martin Scorsese, Tim Burton Films"
2174,0,"Drama, Comedy / John Dahl, Quentin Tarantino Films"
2174,1,"Drama, Comedy / Mimi Leder, Ron Howard Films"
2174,2,"Drama, Comedy / David O. Russell, Kevin Smith Films"
2175,0,"Action, Comedy / Steven Spielberg, Paul Verhoeven Films"
2175,1,"Comedy, Romance / Wes Anderson, Stephen Frears Films"
2175,2,"Action, Drama / George Lucas, Jonathan Frakes Films"
2176,0,"Comedy, Drama / Richard Linklater, Amy Heckerling Films"
2176,1,"Drama, Comedy / Quentin Tarantino, Jay Roach Films"
2176,2,"Sci-Fi, Drama / Stanley Kubrick, Spike Jonze Films"
2176,3,"Comedy, Children'S / William Cottrell, David Hand, Wilfred Jackson, Mel Brooks Films"
2176,4,"Drama, Comedy / Spike Lee, Paul Thomas Anderson Films"
2176,5,"Comedy, Drama / Tim Burton, Sam Mendes Films"
2177,0,"Drama, Comedy / Tim Burton, Rob Reiner Films"
2177,1,"Drama, Action / Steven Spielberg, George Lucas Films"
2177,2,"Comedy, Crime / Peter Chelsom, Harold Ramis Films"
2177,3,"Sci-Fi, Drama / Robert Zemeckis, Stanley Kubrick Films"
2177,4,"Comedy, Children'S / Sam Mendes, Joe Johnston Films"
2177,5,"Comedy, Musical / George Cukor, Leo Mccarey Films"
2178,0,"Drama, Action / John Boorman, John Lasseter Films"
2178,1,"Drama, Comedy / Bruce Beresford, Jon Avnet Films"
2178,2,"Comedy, Romance / Harold Ramis, Bobby Farrelly, Peter Farrelly Films"
2178,3,"Drama, Comedy / Martin Scorsese, Gus Van Sant Films"
2178,4,"Drama, Comedy / Sam Mendes, Steven Spielberg Films"
2178,5,"Comedy, Drama / Clint Eastwood, Jerry Zucker Films"
2178,6,"Drama, Comedy / Barry Sonnenfeld, Barry Levinson Films"
2179,0,"Thriller, Drama / Wes Craven, Guillermo Del Toro Films"
2179,1,"Drama, Thriller / Director Not Available, Martin Scorsese Films"
2179,2,"Drama, Comedy / Sam Mendes, Patricia Rozema Films"
2179,3,"Drama, Thriller / Paul Verhoeven, Barry Levinson Films"
2179,4,"Thriller, Drama / Jerry Zucker, Alan Rudolph Films"
2179,5,"Thriller, Drama / Kenneth Branagh, Katt Shea Films"
2180,0,"Action, Adventure / Sylvester Stallone, John G. Avildsen Films"
2180,1,"Action, Sci-Fi / Steven Spielberg, Sidney J. Furie Films"
2180,2,"Musical, Action / Robert Zemeckis, Guy Hamilton Films"
2180,3,"Children'S, Musical / Tim Burton, Gerald Potterton, John Bruno, John Halas Films"
2180,4,"Adventure, Children'S / Ron Howard, Director Not Available Films"
2180,5,"Action, Comedy / Richard Donner, Steven Spielberg Films"
2180,6,"Sci-Fi, Action / John Carpenter, James Cameron Films"
2181,0,"Action, Sci-Fi / George Lucas, Richard Donner Films"
2181,1,"Comedy, Drama / Director Not Available Films"
2181,2,"Horror, Thriller / John Carpenter, Wes Craven Films"
2181,3,"Drama, Thriller / Martin Scorsese, Paul Verhoeven Films"
